label,limit_threshold,bandwidth_refill,compute_ceiling,max_boost,decay,adjust_interval,slo_rate,ir_gt_1,ir_gt_1_25,ir_gt_1_5,limited_ratio,drop_rate,limiter_events_per_task,score,signature
C15,0.95,0.7,1.3,1.4,0.02,12,0.5052631578947369,0.5181818181818182,0.01818181818181818,0.01818181818181818,0.33157894736842103,0.4842105263157895,424.27894736842103,-0.4208133971291866,lt=0.950 | br=0.700 | cc=1.300 | mb=1.400 | dec=0.020 | adj=12
C68,0.95,1.0,1.4,1.2,0.02,16,0.5157894736842106,0.5229357798165137,0.01834862385321101,0.0,0.3473684210526316,0.4842105263157895,395.62105263157895,-0.4229357798165137,lt=0.950 | br=1.000 | cc=1.400 | mb=1.200 | dec=0.020 | adj=16
C88,1.0,0.7,1.3,1.4,0.02,16,0.5052631578947369,0.5185185185185185,0.027777777777777776,0.009259259259259259,0.3263157894736842,0.49473684210526314,459.14736842105265,-0.4237816764132553,lt=1.000 | br=0.700 | cc=1.300 | mb=1.400 | dec=0.020 | adj=16
C22,0.95,0.7,1.4,1.4,0.01,16,0.5052631578947369,0.514018691588785,0.028037383177570093,0.0,0.3368421052631579,0.49473684210526314,511.2473684210526,-0.4245450073782586,lt=0.950 | br=0.700 | cc=1.400 | mb=1.400 | dec=0.010 | adj=16
C30,0.95,0.85,1.2,1.4,0.01,16,0.5105263157894737,0.5229357798165137,0.009174311926605505,0.009174311926605505,0.34210526315789475,0.4842105263157895,415.13684210526316,-0.42556735876388213,lt=0.950 | br=0.850 | cc=1.200 | mb=1.400 | dec=0.010 | adj=16
C127,1.0,1.0,1.2,1.4,0.02,12,0.5105263157894737,0.5229357798165137,0.0,0.0,0.3368421052631579,0.48947368421052634,479.3,-0.42556735876388213,lt=1.000 | br=1.000 | cc=1.200 | mb=1.400 | dec=0.020 | adj=12
C158,1.05,0.7,1.3,1.4,0.01,16,0.4789473684210526,0.6,0.0761904761904762,0.01904761904761905,0.1,0.5105263157894737,607.2736842105263,-0.4263157894736842,lt=1.050 | br=0.700 | cc=1.300 | mb=1.400 | dec=0.010 | adj=16
C120,1.0,0.85,1.4,1.4,0.02,16,0.5,0.5185185185185185,0.018518518518518517,0.018518518518518517,0.32105263157894737,0.49473684210526314,477.0315789473684,-0.42641325536062374,lt=1.000 | br=0.850 | cc=1.400 | mb=1.400 | dec=0.020 | adj=16
C139,1.0,1.0,1.4,1.2,0.02,12,0.5105263157894737,0.5272727272727272,0.03636363636363636,0.01818181818181818,0.34210526315789475,0.4789473684210526,451.59473684210525,-0.4272727272727272,lt=1.000 | br=1.000 | cc=1.400 | mb=1.200 | dec=0.020 | adj=12
C3,0.95,0.7,1.2,1.2,0.02,12,0.5052631578947369,0.5092592592592593,0.037037037037037035,0.0,0.3526315789473684,0.49473684210526314,545.6210526315789,-0.4276803118908382,lt=0.950 | br=0.700 | cc=1.200 | mb=1.200 | dec=0.020 | adj=12
C132,1.0,1.0,1.3,1.2,0.02,16,0.5052631578947369,0.5092592592592593,0.0,0.0,0.3526315789473684,0.49473684210526314,500.9789473684211,-0.4276803118908382,lt=1.000 | br=1.000 | cc=1.300 | mb=1.200 | dec=0.020 | adj=16
C12,0.95,0.7,1.3,1.2,0.02,16,0.5105263157894737,0.5277777777777778,0.009259259259259259,0.0,0.33157894736842103,0.48947368421052634,505.0842105263158,-0.42777777777777776,lt=0.950 | br=0.700 | cc=1.300 | mb=1.200 | dec=0.020 | adj=16
C16,0.95,0.7,1.3,1.4,0.02,16,0.5157894736842106,0.5321100917431193,0.009174311926605505,0.0,0.34210526315789475,0.4842105263157895,392.34736842105264,-0.42947851279575083,lt=0.950 | br=0.700 | cc=1.300 | mb=1.400 | dec=0.020 | adj=16
C144,1.0,1.0,1.4,1.4,0.02,16,0.5052631578947369,0.514018691588785,0.0,0.0,0.3473684210526316,0.49473684210526314,405.70526315789476,-0.4298081652729955,lt=1.000 | br=1.000 | cc=1.400 | mb=1.400 | dec=0.020 | adj=16
C4,0.95,0.7,1.2,1.2,0.02,16,0.48947368421052634,0.5094339622641509,0.018867924528301886,0.018867924528301886,0.32105263157894737,0.5,475.83684210526314,-0.4304865938430983,lt=0.950 | br=0.700 | cc=1.200 | mb=1.200 | dec=0.020 | adj=16
C48,0.95,0.85,1.4,1.4,0.02,16,0.5105263157894737,0.5321100917431193,0.0,0.0,0.33157894736842103,0.48947368421052634,385.88421052631577,-0.43211009174311926,lt=0.950 | br=0.850 | cc=1.400 | mb=1.400 | dec=0.020 | adj=16
C59,0.95,1.0,1.3,1.2,0.02,12,0.5157894736842106,0.5412844036697247,0.009174311926605505,0.0,0.33157894736842103,0.4842105263157895,419.6,-0.4333896668276194,lt=0.950 | br=1.000 | cc=1.300 | mb=1.200 | dec=0.020 | adj=12
C257,1.1,0.85,1.4,1.2,0.01,12,0.4631578947368421,0.5865384615384616,0.038461538461538464,0.028846153846153848,0.10526315789473684,0.5157894736842106,570.4894736842106,-0.43390688259109317,lt=1.100 | br=0.850 | cc=1.400 | mb=1.200 | dec=0.010 | adj=12
C52,0.95,1.0,1.2,1.2,0.02,16,0.5157894736842106,0.5321100917431193,0.027522935779816515,0.0,0.3526315789473684,0.4842105263157895,427.9,-0.43474167069048764,lt=0.950 | br=1.000 | cc=1.200 | mb=1.200 | dec=0.020 | adj=16
C7,0.95,0.7,1.2,1.4,0.02,12,0.5,0.514018691588785,0.009345794392523364,0.009345794392523364,0.3473684210526316,0.49473684210526314,511.9421052631579,-0.43507132316773234,lt=0.950 | br=0.700 | cc=1.200 | mb=1.400 | dec=0.020 | adj=12
C5,0.95,0.7,1.2,1.4,0.01,12,0.5157894736842106,0.5412844036697247,0.0,0.0,0.3368421052631579,0.4842105263157895,427.9947368421053,-0.43602124577498785,lt=0.950 | br=0.700 | cc=1.200 | mb=1.400 | dec=0.010 | adj=12
C111,1.0,0.85,1.3,1.4,0.02,12,0.5052631578947369,0.5233644859813084,0.04672897196261682,0.0,0.34210526315789475,0.49473684210526314,461.87368421052633,-0.4365223807181504,lt=1.000 | br=0.850 | cc=1.300 | mb=1.400 | dec=0.020 | adj=12
C47,0.95,0.85,1.4,1.4,0.02,12,0.5,0.5185185185185185,0.037037037037037035,0.009259259259259259,0.3473684210526316,0.48947368421052634,536.5,-0.43693957115009746,lt=0.950 | br=0.850 | cc=1.400 | mb=1.400 | dec=0.020 | adj=12
C41,0.95,0.85,1.4,1.2,0.01,12,0.5105263157894737,0.5321100917431193,0.03669724770642202,0.0,0.3473684210526316,0.4842105263157895,436.5736842105263,-0.4373732496378561,lt=0.950 | br=0.850 | cc=1.400 | mb=1.200 | dec=0.010 | adj=12
C129,1.0,1.0,1.3,1.2,0.01,12,0.5,0.514018691588785,0.009345794392523364,0.0,0.3473684210526316,0.5,472.5263157894737,-0.43770290211510077,lt=1.000 | br=1.000 | cc=1.300 | mb=1.200 | dec=0.010 | adj=12
C81,1.0,0.7,1.3,1.2,0.01,12,0.5,0.5092592592592593,0.009259259259259259,0.009259259259259259,0.3631578947368421,0.49473684210526314,479.10526315789474,-0.43820662768031193,lt=1.000 | br=0.700 | cc=1.300 | mb=1.200 | dec=0.010 | adj=12
C19,0.95,0.7,1.4,1.2,0.02,12,0.48947368421052634,0.5046728971962616,0.028037383177570093,0.018691588785046728,0.3473684210526316,0.5,505.5263157894737,-0.4388834235120511,lt=0.950 | br=0.700 | cc=1.400 | mb=1.200 | dec=0.020 | adj=12
C103,1.0,0.85,1.2,1.4,0.02,12,0.5105263157894737,0.5370370370370371,0.027777777777777776,0.0,0.3368421052631579,0.48947368421052634,444.14736842105265,-0.4396686159844055,lt=1.000 | br=0.850 | cc=1.200 | mb=1.400 | dec=0.020 | adj=12
C6,0.95,0.7,1.2,1.4,0.01,16,0.5052631578947369,0.5277777777777778,0.027777777777777776,0.009259259259259259,0.34210526315789475,0.49473684210526314,515.4684210526316,-0.44093567251461985,lt=0.950 | br=0.700 | cc=1.200 | mb=1.400 | dec=0.010 | adj=16
C107,1.0,0.85,1.3,1.2,0.02,12,0.5052631578947369,0.5229357798165137,0.01834862385321101,0.009174311926605505,0.35789473684210527,0.48947368421052634,440.1,-0.44135683244809265,lt=1.000 | br=0.850 | cc=1.300 | mb=1.200 | dec=0.020 | adj=12
C9,0.95,0.7,1.3,1.2,0.01,12,0.48947368421052634,0.5,0.0660377358490566,0.009433962264150943,0.35789473684210527,0.5052631578947369,595.8631578947368,-0.4421052631578947,lt=0.950 | br=0.700 | cc=1.300 | mb=1.200 | dec=0.010 | adj=12
C72,0.95,1.0,1.4,1.4,0.02,16,0.531578947368421,0.5752212389380531,0.008849557522123894,0.0,0.3368421052631579,0.46842105263157896,370.5263157894737,-0.4462738705170005,lt=0.950 | br=1.000 | cc=1.400 | mb=1.400 | dec=0.020 | adj=16
C70,0.95,1.0,1.4,1.4,0.01,16,0.48947368421052634,0.5094339622641509,0.018867924528301886,0.018867924528301886,0.3526315789473684,0.5,613.4421052631579,-0.4462760675273088,lt=0.950 | br=1.000 | cc=1.400 | mb=1.400 | dec=0.010 | adj=16
C110,1.0,0.85,1.3,1.4,0.01,16,0.5105263157894737,0.5412844036697247,0.009174311926605505,0.009174311926605505,0.3473684210526316,0.4842105263157895,430.09473684210525,-0.44654756156446157,lt=1.000 | br=0.850 | cc=1.300 | mb=1.400 | dec=0.010 | adj=16
C126,1.0,1.0,1.2,1.4,0.01,16,0.49473684210526314,0.5188679245283019,0.04716981132075472,0.009433962264150943,0.3473684210526316,0.5,510.4894736842105,-0.4478152929493545,lt=1.000 | br=1.000 | cc=1.200 | mb=1.400 | dec=0.010 | adj=16
C131,1.0,1.0,1.3,1.2,0.02,12,0.5105263157894737,0.5412844036697247,0.009174311926605505,0.009174311926605505,0.35789473684210527,0.4842105263157895,433.81052631578945,-0.4518107194591984,lt=1.000 | br=1.000 | cc=1.300 | mb=1.200 | dec=0.020 | adj=12
C58,0.95,1.0,1.3,1.2,0.01,16,0.49473684210526314,0.5233644859813084,0.018691588785046728,0.009345794392523364,0.3473684210526316,0.5,480.15263157894736,-0.452311854402361,lt=0.950 | br=1.000 | cc=1.300 | mb=1.200 | dec=0.010 | adj=16
C60,0.95,1.0,1.3,1.2,0.02,16,0.4789473684210526,0.5,0.03773584905660377,0.02830188679245283,0.3473684210526316,0.5157894736842106,539.7105263157895,-0.4526315789473685,lt=0.950 | br=1.000 | cc=1.300 | mb=1.200 | dec=0.020 | adj=16
C138,1.0,1.0,1.4,1.2,0.01,16,0.5105263157894737,0.5555555555555556,0.009259259259259259,0.0,0.3263157894736842,0.48947368421052634,433.86315789473684,-0.4529239766081872,lt=1.000 | br=1.000 | cc=1.400 | mb=1.200 | dec=0.010 | adj=16
C140,1.0,1.0,1.4,1.2,0.02,16,0.5105263157894737,0.5555555555555556,0.009259259259259259,0.0,0.3263157894736842,0.48947368421052634,418.0736842105263,-0.4529239766081872,lt=1.000 | br=1.000 | cc=1.400 | mb=1.200 | dec=0.020 | adj=16
C143,1.0,1.0,1.4,1.4,0.02,12,0.49473684210526314,0.5188679245283019,0.018867924528301886,0.009433962264150943,0.35789473684210527,0.5,580.7263157894737,-0.4530784508440914,lt=1.000 | br=1.000 | cc=1.400 | mb=1.400 | dec=0.020 | adj=12
C86,1.0,0.7,1.3,1.4,0.01,16,0.5210526315789473,0.5636363636363636,0.00909090909090909,0.0,0.34210526315789475,0.4789473684210526,391.64736842105265,-0.45311004784688996,lt=1.000 | br=0.700 | cc=1.300 | mb=1.400 | dec=0.010 | adj=16
C114,1.0,0.85,1.4,1.2,0.01,16,0.5210526315789473,0.5636363636363636,0.0,0.0,0.34210526315789475,0.4789473684210526,370.5736842105263,-0.45311004784688996,lt=1.000 | br=0.850 | cc=1.400 | mb=1.200 | dec=0.010 | adj=16
C96,1.0,0.7,1.4,1.4,0.02,16,0.5157894736842106,0.5596330275229358,0.01834862385321101,0.0,0.3368421052631579,0.4842105263157895,372.5210526315789,-0.45436986962819886,lt=1.000 | br=0.700 | cc=1.400 | mb=1.400 | dec=0.020 | adj=16
C74,1.0,0.7,1.2,1.2,0.01,16,0.5210526315789473,0.5545454545454546,0.00909090909090909,0.0,0.3631578947368421,0.4789473684210526,393.65263157894736,-0.4545454545454546,lt=1.000 | br=0.700 | cc=1.200 | mb=1.200 | dec=0.010 | adj=16
C29,0.95,0.85,1.2,1.4,0.01,12,0.5210526315789473,0.5727272727272728,0.0,0.0,0.33157894736842103,0.4789473684210526,389.68947368421055,-0.45693779904306225,lt=0.950 | br=0.850 | cc=1.200 | mb=1.400 | dec=0.010 | adj=12
C142,1.0,1.0,1.4,1.4,0.01,16,0.5157894736842106,0.5596330275229358,0.009174311926605505,0.0,0.34210526315789475,0.4842105263157895,439.7684210526316,-0.4570014485755673,lt=1.000 | br=1.000 | cc=1.400 | mb=1.400 | dec=0.010 | adj=16
C73,1.0,0.7,1.2,1.2,0.01,12,0.49473684210526314,0.5188679245283019,0.03773584905660377,0.0,0.3631578947368421,0.5052631578947369,623.5947368421052,-0.45834160873882823,lt=1.000 | br=0.700 | cc=1.200 | mb=1.200 | dec=0.010 | adj=12
C104,1.0,0.85,1.2,1.4,0.02,16,0.5210526315789473,0.5636363636363636,0.02727272727272727,0.0,0.3526315789473684,0.4789473684210526,441.3157894736842,-0.45837320574162677,lt=1.000 | br=0.850 | cc=1.200 | mb=1.400 | dec=0.020 | adj=16
C69,0.95,1.0,1.4,1.4,0.01,12,0.5052631578947369,0.5412844036697247,0.045871559633027525,0.009174311926605505,0.35789473684210527,0.48947368421052634,532.5105263157894,-0.45970545630130366,lt=0.950 | br=1.000 | cc=1.400 | mb=1.400 | dec=0.010 | adj=12
C14,0.95,0.7,1.3,1.4,0.01,16,0.5105263157894737,0.5555555555555556,0.009259259259259259,0.0,0.34210526315789475,0.48947368421052634,452.65263157894736,-0.4608187134502924,lt=0.950 | br=0.700 | cc=1.300 | mb=1.400 | dec=0.010 | adj=16
C21,0.95,0.7,1.4,1.4,0.01,12,0.5105263157894737,0.5555555555555556,0.0,0.0,0.34210526315789475,0.48947368421052634,475.4157894736842,-0.4608187134502924,lt=0.950 | br=0.700 | cc=1.400 | mb=1.400 | dec=0.010 | adj=12
C13,0.95,0.7,1.3,1.4,0.01,12,0.49473684210526314,0.5327102803738317,0.018691588785046728,0.018691588785046728,0.3526315789473684,0.49473684210526314,450.8263157894737,-0.46165764879488436,lt=0.950 | br=0.700 | cc=1.300 | mb=1.400 | dec=0.010 | adj=12
C90,1.0,0.7,1.4,1.2,0.01,16,0.5263157894736842,0.5803571428571429,0.026785714285714284,0.0,0.3473684210526316,0.46842105263157896,335.38947368421054,-0.46193609022556403,lt=1.000 | br=0.700 | cc=1.400 | mb=1.200 | dec=0.010 | adj=16
C31,0.95,0.85,1.2,1.4,0.02,12,0.4789473684210526,0.5094339622641509,0.03773584905660377,0.02830188679245283,0.3473684210526316,0.5157894736842106,514.1105263157895,-0.46206554121151944,lt=0.950 | br=0.850 | cc=1.200 | mb=1.400 | dec=0.020 | adj=12
C141,1.0,1.0,1.4,1.4,0.01,12,0.49473684210526314,0.5333333333333333,0.02857142857142857,0.0,0.34210526315789475,0.5052631578947369,535.9736842105264,-0.46228070175438596,lt=1.000 | br=1.000 | cc=1.400 | mb=1.400 | dec=0.010 | adj=12
C106,1.0,0.85,1.3,1.2,0.01,16,0.5157894736842106,0.5596330275229358,0.009174311926605505,0.0,0.35789473684210527,0.4842105263157895,448.5421052631579,-0.4648961854176725,lt=1.000 | br=0.850 | cc=1.300 | mb=1.200 | dec=0.010 | adj=16
C39,0.95,0.85,1.3,1.4,0.02,12,0.5052631578947369,0.5555555555555556,0.009259259259259259,0.009259259259259259,0.34210526315789475,0.48947368421052634,438.6578947368421,-0.46608187134502926,lt=0.950 | br=0.850 | cc=1.300 | mb=1.400 | dec=0.020 | adj=12
C87,1.0,0.7,1.3,1.4,0.02,12,0.5157894736842106,0.5779816513761468,0.0,0.0,0.3263157894736842,0.4842105263157895,454.89473684210526,-0.46745533558667307,lt=1.000 | br=0.700 | cc=1.300 | mb=1.400 | dec=0.020 | adj=12
C37,0.95,0.85,1.3,1.4,0.01,12,0.49473684210526314,0.5420560747663551,0.037383177570093455,0.018691588785046728,0.3473684210526316,0.49473684210526314,499.58947368421053,-0.4683718642400393,lt=0.950 | br=0.850 | cc=1.300 | mb=1.400 | dec=0.010 | adj=12
C24,0.95,0.7,1.4,1.4,0.02,16,0.49473684210526314,0.5333333333333333,0.009523809523809525,0.0,0.35789473684210527,0.5052631578947369,581.0315789473684,-0.47017543859649125,lt=0.950 | br=0.700 | cc=1.400 | mb=1.400 | dec=0.020 | adj=16
C67,0.95,1.0,1.4,1.2,0.02,12,0.5052631578947369,0.5420560747663551,0.028037383177570093,0.0,0.3736842105263158,0.49473684210526314,495.2894736842105,-0.4710034431874077,lt=0.950 | br=1.000 | cc=1.400 | mb=1.200 | dec=0.020 | adj=12
C44,0.95,0.85,1.4,1.2,0.02,16,0.5,0.5566037735849056,0.018867924528301886,0.009433962264150943,0.3368421052631579,0.49473684210526314,534.9842105263158,-0.47239324726911613,lt=0.950 | br=0.850 | cc=1.400 | mb=1.200 | dec=0.020 | adj=16
C36,0.95,0.85,1.3,1.2,0.02,16,0.49473684210526314,0.5420560747663551,0.018691588785046728,0.018691588785046728,0.3526315789473684,0.5,506.5,-0.47363502213477615,lt=0.950 | br=0.850 | cc=1.300 | mb=1.200 | dec=0.020 | adj=16
C63,0.95,1.0,1.3,1.4,0.02,12,0.5157894736842106,0.5688073394495413,0.009174311926605505,0.0,0.35789473684210527,0.4842105263157895,389.83684210526314,-0.4740704973442781,lt=0.950 | br=1.000 | cc=1.300 | mb=1.400 | dec=0.020 | adj=12
C46,0.95,0.85,1.4,1.4,0.01,16,0.48947368421052634,0.5471698113207547,0.09433962264150944,0.009433962264150943,0.3263157894736842,0.5105263157894737,596.3631578947368,-0.47611717974180734,lt=0.950 | br=0.850 | cc=1.400 | mb=1.400 | dec=0.010 | adj=16
C85,1.0,0.7,1.3,1.4,0.01,12,0.49473684210526314,0.5420560747663551,0.056074766355140186,0.018691588785046728,0.3526315789473684,0.5052631578947369,571.9631578947368,-0.4762666010821446,lt=1.000 | br=0.700 | cc=1.300 | mb=1.400 | dec=0.010 | adj=12
C11,0.95,0.7,1.3,1.2,0.02,12,0.5210526315789473,0.5855855855855856,0.009009009009009009,0.0,0.3473684210526316,0.4789473684210526,427.5315789473684,-0.4776908487434804,lt=0.950 | br=0.700 | cc=1.300 | mb=1.200 | dec=0.020 | adj=12
C77,1.0,0.7,1.2,1.4,0.01,12,0.48947368421052634,0.5420560747663551,0.037383177570093455,0.028037383177570093,0.35789473684210527,0.49473684210526314,539.0947368421052,-0.47889818002951295,lt=1.000 | br=0.700 | cc=1.200 | mb=1.400 | dec=0.010 | adj=12
C99,1.0,0.85,1.2,1.2,0.02,12,0.5052631578947369,0.5555555555555556,0.037037037037037035,0.0,0.3631578947368421,0.49473684210526314,553.2842105263157,-0.47923976608187135,lt=1.000 | br=0.850 | cc=1.200 | mb=1.200 | dec=0.020 | adj=12
C109,1.0,0.85,1.3,1.4,0.01,12,0.5105263157894737,0.5833333333333334,0.009259259259259259,0.0,0.3263157894736842,0.48947368421052634,420.27894736842103,-0.48070175438596496,lt=1.000 | br=0.850 | cc=1.300 | mb=1.400 | dec=0.010 | adj=12
C119,1.0,0.85,1.4,1.4,0.02,12,0.5105263157894737,0.5688073394495413,0.045871559633027525,0.0,0.35789473684210527,0.48947368421052634,484.5473684210526,-0.4819652341863834,lt=1.000 | br=0.850 | cc=1.400 | mb=1.400 | dec=0.020 | adj=12
C124,1.0,1.0,1.2,1.2,0.02,16,0.5,0.5700934579439252,0.018691588785046728,0.009345794392523364,0.33157894736842103,0.49473684210526314,455.65263157894736,-0.48325135268076724,lt=1.000 | br=1.000 | cc=1.200 | mb=1.200 | dec=0.020 | adj=16
C54,0.95,1.0,1.2,1.4,0.01,16,0.4789473684210526,0.5333333333333333,0.05714285714285714,0.01904761904761905,0.3473684210526316,0.5105263157894737,649.6052631578947,-0.4833333333333334,lt=0.950 | br=1.000 | cc=1.200 | mb=1.400 | dec=0.010 | adj=16
C27,0.95,0.85,1.2,1.2,0.02,12,0.48947368421052634,0.5523809523809524,0.0380952380952381,0.009523809523809525,0.34210526315789475,0.5052631578947369,538.6421052631579,-0.4865914786967419,lt=0.950 | br=0.850 | cc=1.200 | mb=1.200 | dec=0.020 | adj=12
C32,0.95,0.85,1.2,1.4,0.02,16,0.4789473684210526,0.5333333333333333,0.02857142857142857,0.02857142857142857,0.3631578947368421,0.5052631578947369,630.4526315789474,-0.4885964912280702,lt=0.950 | br=0.850 | cc=1.200 | mb=1.400 | dec=0.020 | adj=16
C26,0.95,0.85,1.2,1.2,0.01,16,0.48947368421052634,0.5428571428571428,0.05714285714285714,0.009523809523809525,0.3736842105263158,0.5052631578947369,609.9526315789474,-0.49285714285714277,lt=0.950 | br=0.850 | cc=1.200 | mb=1.200 | dec=0.010 | adj=16
C82,1.0,0.7,1.3,1.2,0.01,16,0.5052631578947369,0.5871559633027523,0.027522935779816515,0.009174311926605505,0.3368421052631579,0.48947368421052634,455.92105263157896,-0.4950507001448575,lt=1.000 | br=0.700 | cc=1.300 | mb=1.200 | dec=0.010 | adj=16
C113,1.0,0.85,1.4,1.2,0.01,12,0.5052631578947369,0.5740740740740741,0.018518518518518517,0.0,0.3631578947368421,0.48947368421052634,478.0736842105263,-0.4951267056530214,lt=1.000 | br=0.850 | cc=1.400 | mb=1.200 | dec=0.010 | adj=12
C125,1.0,1.0,1.2,1.4,0.01,12,0.5052631578947369,0.5925925925925926,0.009259259259259259,0.009259259259259259,0.33157894736842103,0.48947368421052634,415.1421052631579,-0.49785575048732933,lt=1.000 | br=1.000 | cc=1.200 | mb=1.400 | dec=0.010 | adj=12
C133,1.0,1.0,1.3,1.4,0.01,12,0.5052631578947369,0.5925925925925926,0.037037037037037035,0.009259259259259259,0.33157894736842103,0.48947368421052634,473.35263157894735,-0.49785575048732933,lt=1.000 | br=1.000 | cc=1.300 | mb=1.400 | dec=0.010 | adj=12
C98,1.0,0.85,1.2,1.2,0.01,16,0.5,0.5794392523364486,0.018691588785046728,0.0,0.34210526315789475,0.5,511.92105263157896,-0.5004918839153959,lt=1.000 | br=0.850 | cc=1.200 | mb=1.200 | dec=0.010 | adj=16
C136,1.0,1.0,1.3,1.4,0.02,16,0.49473684210526314,0.5871559633027523,0.03669724770642202,0.03669724770642202,0.34210526315789475,0.4842105263157895,472.7894736842105,-0.5055770159343312,lt=1.000 | br=1.000 | cc=1.300 | mb=1.400 | dec=0.020 | adj=16
C38,0.95,0.85,1.3,1.4,0.01,16,0.5,0.5794392523364486,0.04672897196261682,0.0,0.35789473684210527,0.49473684210526314,562.3315789473684,-0.5057550418101328,lt=0.950 | br=0.850 | cc=1.300 | mb=1.400 | dec=0.010 | adj=16
C53,0.95,1.0,1.2,1.4,0.01,12,0.5263157894736842,0.6306306306306306,0.009009009009009009,0.0,0.3368421052631579,0.47368421052631576,369.84736842105264,-0.5095779990516832,lt=0.950 | br=1.000 | cc=1.200 | mb=1.400 | dec=0.010 | adj=12
C40,0.95,0.85,1.3,1.4,0.02,16,0.4842105263157895,0.5754716981132075,0.08490566037735849,0.018867924528301886,0.33157894736842103,0.5105263157894737,547.6157894736842,-0.5123138033763655,lt=0.950 | br=0.850 | cc=1.300 | mb=1.400 | dec=0.020 | adj=16
C79,1.0,0.7,1.2,1.4,0.02,12,0.48947368421052634,0.5754716981132075,0.0660377358490566,0.018867924528301886,0.3526315789473684,0.5052631578947369,640.1473684210526,-0.5149453823237338,lt=1.000 | br=0.700 | cc=1.200 | mb=1.400 | dec=0.020 | adj=12
C117,1.0,0.85,1.4,1.4,0.01,12,0.48947368421052634,0.5754716981132075,0.018867924528301886,0.018867924528301886,0.35789473684210527,0.5052631578947369,559.5631578947368,-0.5175769612711023,lt=1.000 | br=0.850 | cc=1.400 | mb=1.400 | dec=0.010 | adj=12
C121,1.0,1.0,1.2,1.2,0.01,12,0.49473684210526314,0.5887850467289719,0.028037383177570093,0.018691588785046728,0.3526315789473684,0.49473684210526314,544.4736842105264,-0.5177324151500245,lt=1.000 | br=1.000 | cc=1.200 | mb=1.200 | dec=0.010 | adj=12
C55,0.95,1.0,1.2,1.4,0.02,12,0.48947368421052634,0.5754716981132075,0.009433962264150943,0.009433962264150943,0.3631578947368421,0.5052631578947369,592.3210526315789,-0.5202085402184706,lt=0.950 | br=1.000 | cc=1.200 | mb=1.400 | dec=0.020 | adj=12
C34,0.95,0.85,1.3,1.2,0.01,16,0.5052631578947369,0.6055045871559633,0.01834862385321101,0.009174311926605505,0.3684210526315789,0.48947368421052634,443.7315789473684,-0.5291887976822791,lt=0.950 | br=0.850 | cc=1.300 | mb=1.200 | dec=0.010 | adj=16
C42,0.95,0.85,1.4,1.2,0.01,16,0.49473684210526314,0.6132075471698113,0.018867924528301886,0.009433962264150943,0.3473684210526316,0.5,564.9842105263158,-0.5421549155908639,lt=0.950 | br=0.850 | cc=1.400 | mb=1.200 | dec=0.010 | adj=16
C8,0.95,0.7,1.2,1.4,0.02,16,0.5,0.6203703703703703,0.009259259259259259,0.009259259259259259,0.35789473684210527,0.49473684210526314,514.1210526315789,-0.5466861598440546,lt=0.950 | br=0.700 | cc=1.200 | mb=1.400 | dec=0.020 | adj=16
C112,1.0,0.85,1.3,1.4,0.02,16,0.48947368421052634,0.6095238095238096,0.01904761904761905,0.01904761904761905,0.3631578947368421,0.5052631578947369,599.0368421052632,-0.5542606516290727,lt=1.000 | br=0.850 | cc=1.300 | mb=1.400 | dec=0.020 | adj=16
C33,0.95,0.85,1.3,1.2,0.01,12,0.48947368421052634,0.6285714285714286,0.01904761904761905,0.009523809523809525,0.3473684210526316,0.5052631578947369,518.1,-0.5654135338345865,lt=0.950 | br=0.850 | cc=1.300 | mb=1.200 | dec=0.010 | adj=12
C130,1.0,1.0,1.3,1.2,0.01,16,0.46842105263157896,0.6213592233009708,0.05825242718446602,0.038834951456310676,0.3526315789473684,0.5263157894736842,676.4631578947368,-0.5924118548799182,lt=1.000 | br=1.000 | cc=1.300 | mb=1.200 | dec=0.010 | adj=16
